"Year","AOU","SpeciesTotal","Latitude","Longitude","State","Genus_species"
2019,"5100",301,35.8086777,-120.5305939,"Califor","Euphagus_cyanocephalus"
2019,"5100",157,35.1800607,-119.1639019,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,35.473722,-115.7029053,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,34.4663227,-120.0690309,"Califor","Euphagus_cyanocephalus"
2019,"5100",28,33.9285177,-117.1214679,"Califor","Euphagus_cyanocephalus"
2019,"5100",3,33.3988807,-116.8011859,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,33.4048617,-114.7292329,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,32.543555,-117.104022,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,32.903954,-116.23272,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,35.2565319,-120.8880009,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,37.2267497,-117.7611699,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,35.6076917,-117.800197,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,35.5408027,-115.4289179,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,35.8040435,-116.1930811,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,34.0883297,-115.1040949,"Califor","Euphagus_cyanocephalus"
2019,"5100",12,38.0453507,-122.8668979,"Califor","Euphagus_cyanocephalus"
2019,"5100",5,39.7846537,-120.6326679,"Califor","Euphagus_cyanocephalus"
2019,"5100",8,39.9935292,-121.704424,"Califor","Euphagus_cyanocephalus"
2019,"5100",65,39.7633427,-122.2390059,"Califor","Euphagus_cyanocephalus"
2019,"5100",27,38.7754607,-119.8237379,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,37.9851247,-122.5909499,"Califor","Euphagus_cyanocephalus"
2019,"5100",6,37.8002217,-118.5296169,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,33.6738577,-115.8016279,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,33.2200507,-115.4847789,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.5562592,-120.2906994,"Califor","Euphagus_cyanocephalus"
2019,"5100",25,38.1752167,-119.1943049,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.7202247,-121.0356899,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,33.3657387,-118.3742829,"Califor","Euphagus_cyanocephalus"
2019,"5100",13,33.1990869,-116.7862853,"Califor","Euphagus_cyanocephalus"
2019,"5100",2,36.4530827,-121.6956939,"Califor","Euphagus_cyanocephalus"
2019,"5100",4,34.5208799,-117.9406162,"Califor","Euphagus_cyanocephalus"
2019,"5100",8,34.7383427,-119.0450209,"Califor","Euphagus_cyanocephalus"
2019,"5100",8,32.9845324,-116.6771527,"Califor","Euphagus_cyanocephalus"
2019,"5100",41,35.6378262,-120.8547697,"Califor","Euphagus_cyanocephalus"
2019,"5100",57,36.6992615,-119.5118359,"Califor","Euphagus_cyanocephalus"
2019,"5100",6,35.5494581,-118.2071003,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,34.1748887,-117.6766129,"Califor","Euphagus_cyanocephalus"
2019,"5100",6,34.2452557,-117.0639579,"Califor","Euphagus_cyanocephalus"
2019,"5100",24,32.6119997,-116.2002339,"Califor","Euphagus_cyanocephalus"
2019,"5100",12,35.3183817,-120.5084609,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,36.0509851,-116.5004177,"Califor","Euphagus_cyanocephalus"
2019,"5100",285,35.2233697,-118.8782429,"Califor","Euphagus_cyanocephalus"
2019,"5100",342,39.5508277,-122.0649918,"Califor","Euphagus_cyanocephalus"
2019,"5100",101,41.2351468,-120.3368295,"Califor","Euphagus_cyanocephalus"
2019,"5100",5,38.7687607,-120.9253159,"Califor","Euphagus_cyanocephalus"
2019,"5100",75,37.6375765,-118.6550657,"Califor","Euphagus_cyanocephalus"
2019,"5100",110,37.5141365,-121.1597352,"Califor","Euphagus_cyanocephalus"
2019,"5100",5,37.7472667,-119.8035199,"Califor","Euphagus_cyanocephalus"
2019,"5100",54,39.6153759,-120.4258218,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,39.5664857,-123.3982919,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,40.3357087,-121.9157259,"Califor","Euphagus_cyanocephalus"
2019,"5100",19,40.4932903,-120.1080006,"Califor","Euphagus_cyanocephalus"
2019,"5100",104,41.7332787,-120.3753129,"Califor","Euphagus_cyanocephalus"
2019,"5100",646,41.9998861,-121.8916067,"Califor","Euphagus_cyanocephalus"
2019,"5100",160,41.8224004,-122.0111142,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,37.8183531,-122.1464708,"Califor","Euphagus_cyanocephalus"
2019,"5100",56,35.9222607,-121.0644229,"Califor","Euphagus_cyanocephalus"
2019,"5100",3,41.4000979,-122.0499734,"Califor","Euphagus_cyanocephalus"
2019,"5100",73,41.5295757,-120.1718519,"Califor","Euphagus_cyanocephalus"
2019,"5100",48,40.0279597,-122.6387259,"Califor","Euphagus_cyanocephalus"
2019,"5100",19,40.2017613,-120.623502,"Califor","Euphagus_cyanocephalus"
2019,"5100",7,39.6878368,-123.484892,"Califor","Euphagus_cyanocephalus"
2019,"5100",7,39.0686937,-121.0099559,"Califor","Euphagus_cyanocephalus"
2019,"5100",1,39.5602197,-120.8280109,"Califor","Euphagus_cyanocephalus"
2019,"5100",23,38.5498734,-122.719303,"Califor","Euphagus_cyanocephalus"
2019,"5100",13,38.7939347,-121.8400349,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.7694117,-120.4473869,"Califor","Euphagus_cyanocephalus"
2019,"5100",11,37.2521703,-121.6774341,"Califor","Euphagus_cyanocephalus"
2019,"5100",19,37.9834939,-120.6452578,"Califor","Euphagus_cyanocephalus"
2019,"5100",65,37.1201217,-119.7013699,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,37.4158007,-118.0043109,"Califor","Euphagus_cyanocephalus"
2019,"5100",26,38.3407717,-123.0480649,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,37.2115267,-122.1565019,"Califor","Euphagus_cyanocephalus"
2019,"5100",143,36.257393,-121.4234494,"Califor","Euphagus_cyanocephalus"
2019,"5100",110,41.7401687,-122.6334149,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,41.2528113,-121.8238479,"Califor","Euphagus_cyanocephalus"
2019,"5100",5,33.5014318,-116.7979649,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,34.971073,-118.148742,"Califor","Euphagus_cyanocephalus"
2019,"5100",208,35.4779437,-119.2962109,"Califor","Euphagus_cyanocephalus"
2019,"5100",144,36.8242987,-121.2813,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.3796305,-122.5109615,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,40.4976057,-121.4282989,"Califor","Euphagus_cyanocephalus"
2019,"5100",13,37.1650627,-122.2276839,"Califor","Euphagus_cyanocephalus"
2019,"5100",5,32.957592,-116.540324,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,35.89089,-118.85004,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,33.7909207,-118.2918,"Califor","Euphagus_cyanocephalus"
2019,"5100",3,34.2881427,-116.7674109,"Califor","Euphagus_cyanocephalus"
2019,"5100",10,41.6708967,-121.2574609,"Califor","Euphagus_cyanocephalus"
2019,"5100",12,41.8699632,-120.5011538,"Califor","Euphagus_cyanocephalus"
2019,"5100",45,41.0534621,-120.4745547,"Califor","Euphagus_cyanocephalus"
2019,"5100",51,40.0402279,-120.9961818,"Califor","Euphagus_cyanocephalus"
2019,"5100",5,39.9493657,-121.0380629,"Califor","Euphagus_cyanocephalus"
2019,"5100",11,39.506243,-120.096211,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,39.0192397,-120.8263239,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.7396833,-120.5734077,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.7995807,-120.7242129,"Califor","Euphagus_cyanocephalus"
2019,"5100",2,37.7104224,-120.1968622,"Califor","Euphagus_cyanocephalus"
2019,"5100",2,37.4618753,-119.7938035,"Califor","Euphagus_cyanocephalus"
2019,"5100",2,37.77678,-119.0168752,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,38.1700196,-120.0376959,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,40.8879703,-123.6046832,"Califor","Euphagus_cyanocephalus"
2019,"5100",6,40.1541637,-120.5453404,"Califor","Euphagus_cyanocephalus"
2019,"5100",66,41.9024247,-122.5631179,"Califor","Euphagus_cyanocephalus"
2019,"5100",80,41.5209207,-122.5202179,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,33.9250177,-115.9269019,"Califor","Euphagus_cyanocephalus"
2019,"5100",0,40.6229877,-123.6395269,"Califor","Euphagus_cyanocephalus"
2019,"5600",4,41.8223332,-123.0047055,"Califor","Spizella_passerina"
2019,"5600",0,41.6955943,-124.1417935,"Califor","Spizella_passerina"
2019,"5600",3,40.4150917,-123.9615249,"Califor","Spizella_passerina"
2019,"5600",0,40.3520163,-122.3059647,"Califor","Spizella_passerina"
2019,"5600",2,40.5758997,-120.6982799,"Califor","Spizella_passerina"
2019,"5600",3,39.5232837,-122.9409709,"Califor","Spizella_passerina"
2019,"5600",0,39.2754327,-121.7340849,"Califor","Spizella_passerina"
2019,"5600",14,39.1239687,-120.7596199,"Califor","Spizella_passerina"
2019,"5600",0,38.0878897,-121.7519384,"Califor","Spizella_passerina"
2019,"5600",2,38.3432387,-119.8362579,"Califor","Spizella_passerina"
2019,"5600",0,37.5947824,-120.860951,"Califor","Spizella_passerina"
2019,"5600",0,37.3670857,-119.6302109,"Califor","Spizella_passerina"
2019,"5600",0,35.8086777,-120.5305939,"Califor","Spizella_passerina"
2019,"5600",0,35.1800607,-119.1639019,"Califor","Spizella_passerina"
2019,"5600",0,35.473722,-115.7029053,"Califor","Spizella_passerina"
2019,"5600",0,34.4663227,-120.0690309,"Califor","Spizella_passerina"
2019,"5600",0,33.9285177,-117.1214679,"Califor","Spizella_passerina"
2019,"5600",0,33.3988807,-116.8011859,"Califor","Spizella_passerina"
2019,"5600",0,33.4048617,-114.7292329,"Califor","Spizella_passerina"
2019,"5600",0,32.543555,-117.104022,"Califor","Spizella_passerina"
2019,"5600",0,32.903954,-116.23272,"Califor","Spizella_passerina"
2019,"5600",0,35.2565319,-120.8880009,"Califor","Spizella_passerina"
2019,"5600",0,37.2267497,-117.7611699,"Califor","Spizella_passerina"
2019,"5600",0,35.6076917,-117.800197,"Califor","Spizella_passerina"
2019,"5600",0,35.5408027,-115.4289179,"Califor","Spizella_passerina"
2019,"5600",0,35.8040435,-116.1930811,"Califor","Spizella_passerina"
2019,"5600",0,34.0883297,-115.1040949,"Califor","Spizella_passerina"
2019,"5600",1,38.0453507,-122.8668979,"Califor","Spizella_passerina"
2019,"5600",1,39.7846537,-120.6326679,"Califor","Spizella_passerina"
2019,"5600",0,39.9935292,-121.704424,"Califor","Spizella_passerina"
2019,"5600",0,39.7633427,-122.2390059,"Califor","Spizella_passerina"
2019,"5600",3,38.7754607,-119.8237379,"Califor","Spizella_passerina"
2019,"5600",0,37.9851247,-122.5909499,"Califor","Spizella_passerina"
2019,"5600",0,37.8002217,-118.5296169,"Califor","Spizella_passerina"
2019,"5600",0,33.6738577,-115.8016279,"Califor","Spizella_passerina"
2019,"5600",0,33.2200507,-115.4847789,"Califor","Spizella_passerina"
2019,"5600",0,38.5562592,-120.2906994,"Califor","Spizella_passerina"
2019,"5600",2,38.1752167,-119.1943049,"Califor","Spizella_passerina"
2019,"5600",12,38.7202247,-121.0356899,"Califor","Spizella_passerina"
2019,"5600",25,33.3657387,-118.3742829,"Califor","Spizella_passerina"
2019,"5600",0,33.1990869,-116.7862853,"Califor","Spizella_passerina"
2019,"5600",3,36.4530827,-121.6956939,"Califor","Spizella_passerina"
2019,"5600",0,34.5208799,-117.9406162,"Califor","Spizella_passerina"
2019,"5600",0,34.7383427,-119.0450209,"Califor","Spizella_passerina"
2019,"5600",0,32.9845324,-116.6771527,"Califor","Spizella_passerina"
2019,"5600",0,35.6378262,-120.8547697,"Califor","Spizella_passerina"
2019,"5600",0,36.6992615,-119.5118359,"Califor","Spizella_passerina"
2019,"5600",0,35.5494581,-118.2071003,"Califor","Spizella_passerina"
2019,"5600",0,34.1748887,-117.6766129,"Califor","Spizella_passerina"
2019,"5600",3,34.2452557,-117.0639579,"Califor","Spizella_passerina"
2019,"5600",0,32.6119997,-116.2002339,"Califor","Spizella_passerina"
2019,"5600",0,35.3183817,-120.5084609,"Califor","Spizella_passerina"
2019,"5600",0,36.0509851,-116.5004177,"Califor","Spizella_passerina"
2019,"5600",0,35.2233697,-118.8782429,"Califor","Spizella_passerina"
2019,"5600",0,39.5508277,-122.0649918,"Califor","Spizella_passerina"
2019,"5600",0,41.2351468,-120.3368295,"Califor","Spizella_passerina"
2019,"5600",4,38.7687607,-120.9253159,"Califor","Spizella_passerina"
2019,"5600",0,37.6375765,-118.6550657,"Califor","Spizella_passerina"
2019,"5600",0,37.5141365,-121.1597352,"Califor","Spizella_passerina"
2019,"5600",7,37.7472667,-119.8035199,"Califor","Spizella_passerina"
2019,"5600",5,39.6153759,-120.4258218,"Califor","Spizella_passerina"
2019,"5600",1,39.5664857,-123.3982919,"Califor","Spizella_passerina"
2019,"5600",3,40.3357087,-121.9157259,"Califor","Spizella_passerina"
2019,"5600",0,40.4932903,-120.1080006,"Califor","Spizella_passerina"
2019,"5600",4,41.7332787,-120.3753129,"Califor","Spizella_passerina"
2019,"5600",1,41.9998861,-121.8916067,"Califor","Spizella_passerina"
2019,"5600",32,41.8224004,-122.0111142,"Califor","Spizella_passerina"
2019,"5600",0,37.8183531,-122.1464708,"Califor","Spizella_passerina"
2019,"5600",0,35.9222607,-121.0644229,"Califor","Spizella_passerina"
2019,"5600",7,41.4000979,-122.0499734,"Califor","Spizella_passerina"
2019,"5600",0,41.5295757,-120.1718519,"Califor","Spizella_passerina"
2019,"5600",1,40.0279597,-122.6387259,"Califor","Spizella_passerina"
2019,"5600",4,40.2017613,-120.623502,"Califor","Spizella_passerina"
2019,"5600",1,39.6878368,-123.484892,"Califor","Spizella_passerina"
2019,"5600",9,39.0686937,-121.0099559,"Califor","Spizella_passerina"
2019,"5600",0,39.5602197,-120.8280109,"Califor","Spizella_passerina"
2019,"5600",0,38.5498734,-122.719303,"Califor","Spizella_passerina"
2019,"5600",0,38.7939347,-121.8400349,"Califor","Spizella_passerina"
2019,"5600",6,38.7694117,-120.4473869,"Califor","Spizella_passerina"
2019,"5600",0,37.2521703,-121.6774341,"Califor","Spizella_passerina"
2019,"5600",0,37.9834939,-120.6452578,"Califor","Spizella_passerina"
2019,"5600",0,37.1201217,-119.7013699,"Califor","Spizella_passerina"
2019,"5600",5,37.4158007,-118.0043109,"Califor","Spizella_passerina"
2019,"5600",0,38.3407717,-123.0480649,"Califor","Spizella_passerina"
2019,"5600",1,37.2115267,-122.1565019,"Califor","Spizella_passerina"
2019,"5600",0,36.257393,-121.4234494,"Califor","Spizella_passerina"
2019,"5600",0,41.7401687,-122.6334149,"Califor","Spizella_passerina"
2019,"5600",19,41.2528113,-121.8238479,"Califor","Spizella_passerina"
2019,"5600",0,33.5014318,-116.7979649,"Califor","Spizella_passerina"
2019,"5600",0,34.971073,-118.148742,"Califor","Spizella_passerina"
2019,"5600",0,35.4779437,-119.2962109,"Califor","Spizella_passerina"
2019,"5600",0,36.8242987,-121.2813,"Califor","Spizella_passerina"
2019,"5600",0,38.3796305,-122.5109615,"Califor","Spizella_passerina"
2019,"5600",1,40.4976057,-121.4282989,"Califor","Spizella_passerina"
2019,"5600",0,37.1650627,-122.2276839,"Califor","Spizella_passerina"
2019,"5600",0,32.957592,-116.540324,"Califor","Spizella_passerina"
2019,"5600",0,35.89089,-118.85004,"Califor","Spizella_passerina"
2019,"5600",0,33.7909207,-118.2918,"Califor","Spizella_passerina"
2019,"5600",7,34.2881427,-116.7674109,"Califor","Spizella_passerina"
2019,"5600",20,41.6708967,-121.2574609,"Califor","Spizella_passerina"
2019,"5600",19,41.8699632,-120.5011538,"Califor","Spizella_passerina"
2019,"5600",7,41.0534621,-120.4745547,"Califor","Spizella_passerina"
2019,"5600",1,40.0402279,-120.9961818,"Califor","Spizella_passerina"
2019,"5600",6,39.9493657,-121.0380629,"Califor","Spizella_passerina"
2019,"5600",10,39.506243,-120.096211,"Califor","Spizella_passerina"
2019,"5600",2,39.0192397,-120.8263239,"Califor","Spizella_passerina"
2019,"5600",3,38.7396833,-120.5734077,"Califor","Spizella_passerina"
2019,"5600",0,38.7995807,-120.7242129,"Califor","Spizella_passerina"
2019,"5600",0,37.7104224,-120.1968622,"Califor","Spizella_passerina"
2019,"5600",2,37.4618753,-119.7938035,"Califor","Spizella_passerina"
2019,"5600",8,37.77678,-119.0168752,"Califor","Spizella_passerina"
2019,"5600",0,38.1700196,-120.0376959,"Califor","Spizella_passerina"
2019,"5600",6,40.8879703,-123.6046832,"Califor","Spizella_passerina"
2019,"5600",22,40.1541637,-120.5453404,"Califor","Spizella_passerina"
2019,"5600",1,41.9024247,-122.5631179,"Califor","Spizella_passerina"
2019,"5600",7,41.5209207,-122.5202179,"Califor","Spizella_passerina"
2019,"5600",0,33.9250177,-115.9269019,"Califor","Spizella_passerina"
2019,"5600",11,40.6229877,-123.6395269,"Califor","Spizella_passerina"
2019,"5810",54,41.8223332,-123.0047055,"Califor","Melospiza_melodia"
2019,"5810",30,41.6955943,-124.1417935,"Califor","Melospiza_melodia"
2019,"5810",10,40.4150917,-123.9615249,"Califor","Melospiza_melodia"
2019,"5810",1,40.3520163,-122.3059647,"Califor","Melospiza_melodia"
2019,"5810",0,40.5758997,-120.6982799,"Califor","Melospiza_melodia"
2019,"5810",0,39.5232837,-122.9409709,"Califor","Melospiza_melodia"
2019,"5810",1,39.2754327,-121.7340849,"Califor","Melospiza_melodia"
2019,"5810",0,39.1239687,-120.7596199,"Califor","Melospiza_melodia"
2019,"5810",0,38.0878897,-121.7519384,"Califor","Melospiza_melodia"
2019,"5810",1,38.3432387,-119.8362579,"Califor","Melospiza_melodia"
2019,"5810",0,37.5947824,-120.860951,"Califor","Melospiza_melodia"
2019,"5810",0,37.3670857,-119.6302109,"Califor","Melospiza_melodia"
2019,"5810",0,35.8086777,-120.5305939,"Califor","Melospiza_melodia"
2019,"5810",0,35.1800607,-119.1639019,"Califor","Melospiza_melodia"
2019,"5810",0,35.473722,-115.7029053,"Califor","Melospiza_melodia"
2019,"5810",0,34.4663227,-120.0690309,"Califor","Melospiza_melodia"
2019,"5810",14,33.9285177,-117.1214679,"Califor","Melospiza_melodia"
2019,"5810",2,33.3988807,-116.8011859,"Califor","Melospiza_melodia"
2019,"5810",1,33.4048617,-114.7292329,"Califor","Melospiza_melodia"
2019,"5810",0,32.543555,-117.104022,"Califor","Melospiza_melodia"
2019,"5810",0,32.903954,-116.23272,"Califor","Melospiza_melodia"
2019,"5810",5,35.2565319,-120.8880009,"Califor","Melospiza_melodia"
2019,"5810",0,37.2267497,-117.7611699,"Califor","Melospiza_melodia"
2019,"5810",0,35.6076917,-117.800197,"Califor","Melospiza_melodia"
2019,"5810",0,35.5408027,-115.4289179,"Califor","Melospiza_melodia"
2019,"5810",0,35.8040435,-116.1930811,"Califor","Melospiza_melodia"
2019,"5810",0,34.0883297,-115.1040949,"Califor","Melospiza_melodia"
2019,"5810",41,38.0453507,-122.8668979,"Califor","Melospiza_melodia"
2019,"5810",11,39.7846537,-120.6326679,"Califor","Melospiza_melodia"
2019,"5810",0,39.9935292,-121.704424,"Califor","Melospiza_melodia"
2019,"5810",0,39.7633427,-122.2390059,"Califor","Melospiza_melodia"
2019,"5810",10,38.7754607,-119.8237379,"Califor","Melospiza_melodia"
2019,"5810",14,37.9851247,-122.5909499,"Califor","Melospiza_melodia"
2019,"5810",0,37.8002217,-118.5296169,"Califor","Melospiza_melodia"
2019,"5810",0,33.6738577,-115.8016279,"Califor","Melospiza_melodia"
2019,"5810",9,33.2200507,-115.4847789,"Califor","Melospiza_melodia"
2019,"5810",0,38.5562592,-120.2906994,"Califor","Melospiza_melodia"
2019,"5810",10,38.1752167,-119.1943049,"Califor","Melospiza_melodia"
2019,"5810",2,38.7202247,-121.0356899,"Califor","Melospiza_melodia"
2019,"5810",0,33.3657387,-118.3742829,"Califor","Melospiza_melodia"
2019,"5810",1,33.1990869,-116.7862853,"Califor","Melospiza_melodia"
2019,"5810",3,36.4530827,-121.6956939,"Califor","Melospiza_melodia"
2019,"5810",1,34.5208799,-117.9406162,"Califor","Melospiza_melodia"
2019,"5810",1,34.7383427,-119.0450209,"Califor","Melospiza_melodia"
2019,"5810",3,32.9845324,-116.6771527,"Califor","Melospiza_melodia"
2019,"5810",2,35.6378262,-120.8547697,"Califor","Melospiza_melodia"
2019,"5810",0,36.6992615,-119.5118359,"Califor","Melospiza_melodia"
2019,"5810",0,35.5494581,-118.2071003,"Califor","Melospiza_melodia"
2019,"5810",3,34.1748887,-117.6766129,"Califor","Melospiza_melodia"
2019,"5810",0,34.2452557,-117.0639579,"Califor","Melospiza_melodia"
2019,"5810",1,32.6119997,-116.2002339,"Califor","Melospiza_melodia"
2019,"5810",4,35.3183817,-120.5084609,"Califor","Melospiza_melodia"
2019,"5810",0,36.0509851,-116.5004177,"Califor","Melospiza_melodia"
2019,"5810",0,35.2233697,-118.8782429,"Califor","Melospiza_melodia"
2019,"5810",0,39.5508277,-122.0649918,"Califor","Melospiza_melodia"
2019,"5810",3,41.2351468,-120.3368295,"Califor","Melospiza_melodia"
2019,"5810",1,38.7687607,-120.9253159,"Califor","Melospiza_melodia"
2019,"5810",0,37.6375765,-118.6550657,"Califor","Melospiza_melodia"
2019,"5810",4,37.5141365,-121.1597352,"Califor","Melospiza_melodia"
2019,"5810",6,37.7472667,-119.8035199,"Califor","Melospiza_melodia"
2019,"5810",1,39.6153759,-120.4258218,"Califor","Melospiza_melodia"
2019,"5810",0,39.5664857,-123.3982919,"Califor","Melospiza_melodia"
2019,"5810",0,40.3357087,-121.9157259,"Califor","Melospiza_melodia"
2019,"5810",0,40.4932903,-120.1080006,"Califor","Melospiza_melodia"
2019,"5810",1,41.7332787,-120.3753129,"Califor","Melospiza_melodia"
2019,"5810",84,41.9998861,-121.8916067,"Califor","Melospiza_melodia"
2019,"5810",13,41.8224004,-122.0111142,"Califor","Melospiza_melodia"
2019,"5810",7,37.8183531,-122.1464708,"Califor","Melospiza_melodia"
2019,"5810",7,35.9222607,-121.0644229,"Califor","Melospiza_melodia"
2019,"5810",0,41.4000979,-122.0499734,"Califor","Melospiza_melodia"
2019,"5810",2,41.5295757,-120.1718519,"Califor","Melospiza_melodia"
2019,"5810",0,40.0279597,-122.6387259,"Califor","Melospiza_melodia"
2019,"5810",25,40.2017613,-120.623502,"Califor","Melospiza_melodia"
2019,"5810",3,39.6878368,-123.484892,"Califor","Melospiza_melodia"
2019,"5810",4,39.0686937,-121.0099559,"Califor","Melospiza_melodia"
2019,"5810",1,39.5602197,-120.8280109,"Califor","Melospiza_melodia"
2019,"5810",13,38.5498734,-122.719303,"Califor","Melospiza_melodia"
2019,"5810",1,38.7939347,-121.8400349,"Califor","Melospiza_melodia"
2019,"5810",0,38.7694117,-120.4473869,"Califor","Melospiza_melodia"
2019,"5810",14,37.2521703,-121.6774341,"Califor","Melospiza_melodia"
2019,"5810",0,37.9834939,-120.6452578,"Califor","Melospiza_melodia"
2019,"5810",0,37.1201217,-119.7013699,"Califor","Melospiza_melodia"
2019,"5810",2,37.4158007,-118.0043109,"Califor","Melospiza_melodia"
2019,"5810",19,38.3407717,-123.0480649,"Califor","Melospiza_melodia"
2019,"5810",0,37.2115267,-122.1565019,"Califor","Melospiza_melodia"
2019,"5810",3,36.257393,-121.4234494,"Califor","Melospiza_melodia"
2019,"5810",9,41.7401687,-122.6334149,"Califor","Melospiza_melodia"
2019,"5810",0,41.2528113,-121.8238479,"Califor","Melospiza_melodia"
2019,"5810",1,33.5014318,-116.7979649,"Califor","Melospiza_melodia"
2019,"5810",0,34.971073,-118.148742,"Califor","Melospiza_melodia"
2019,"5810",0,35.4779437,-119.2962109,"Califor","Melospiza_melodia"
2019,"5810",7,36.8242987,-121.2813,"Califor","Melospiza_melodia"
2019,"5810",0,38.3796305,-122.5109615,"Califor","Melospiza_melodia"
2019,"5810",1,40.4976057,-121.4282989,"Califor","Melospiza_melodia"
2019,"5810",29,37.1650627,-122.2276839,"Califor","Melospiza_melodia"
2019,"5810",1,32.957592,-116.540324,"Califor","Melospiza_melodia"
2019,"5810",2,35.89089,-118.85004,"Califor","Melospiza_melodia"
2019,"5810",11,33.7909207,-118.2918,"Califor","Melospiza_melodia"
2019,"5810",0,34.2881427,-116.7674109,"Califor","Melospiza_melodia"
2019,"5810",0,41.6708967,-121.2574609,"Califor","Melospiza_melodia"
2019,"5810",0,41.8699632,-120.5011538,"Califor","Melospiza_melodia"
2019,"5810",0,41.0534621,-120.4745547,"Califor","Melospiza_melodia"
2019,"5810",17,40.0402279,-120.9961818,"Califor","Melospiza_melodia"
2019,"5810",4,39.9493657,-121.0380629,"Califor","Melospiza_melodia"
2019,"5810",15,39.506243,-120.096211,"Califor","Melospiza_melodia"
2019,"5810",0,39.0192397,-120.8263239,"Califor","Melospiza_melodia"
2019,"5810",0,38.7396833,-120.5734077,"Califor","Melospiza_melodia"
2019,"5810",0,38.7995807,-120.7242129,"Califor","Melospiza_melodia"
2019,"5810",0,37.7104224,-120.1968622,"Califor","Melospiza_melodia"
2019,"5810",0,37.4618753,-119.7938035,"Califor","Melospiza_melodia"
2019,"5810",0,37.77678,-119.0168752,"Califor","Melospiza_melodia"
2019,"5810",0,38.1700196,-120.0376959,"Califor","Melospiza_melodia"
2019,"5810",0,40.8879703,-123.6046832,"Califor","Melospiza_melodia"
2019,"5810",15,40.1541637,-120.5453404,"Califor","Melospiza_melodia"
2019,"5810",13,41.9024247,-122.5631179,"Califor","Melospiza_melodia"
2019,"5810",1,41.5209207,-122.5202179,"Califor","Melospiza_melodia"
2019,"5810",0,33.9250177,-115.9269019,"Califor","Melospiza_melodia"
2019,"5810",0,40.6229877,-123.6395269,"Califor","Melospiza_melodia"
2019,"5880",11,41.8223332,-123.0047055,"Califor","Pipilo_maculatus"
2019,"5880",0,41.6955943,-124.1417935,"Califor","Pipilo_maculatus"
2019,"5880",13,40.4150917,-123.9615249,"Califor","Pipilo_maculatus"
2019,"5880",4,40.3520163,-122.3059647,"Califor","Pipilo_maculatus"
2019,"5880",6,40.5758997,-120.6982799,"Califor","Pipilo_maculatus"
2019,"5880",26,39.5232837,-122.9409709,"Califor","Pipilo_maculatus"
2019,"5880",6,39.2754327,-121.7340849,"Califor","Pipilo_maculatus"
2019,"5880",20,39.1239687,-120.7596199,"Califor","Pipilo_maculatus"
2019,"5880",0,38.0878897,-121.7519384,"Califor","Pipilo_maculatus"
2019,"5880",1,38.3432387,-119.8362579,"Califor","Pipilo_maculatus"
2019,"5880",0,37.5947824,-120.860951,"Califor","Pipilo_maculatus"
2019,"5880",32,37.3670857,-119.6302109,"Califor","Pipilo_maculatus"
2019,"5880",0,35.8086777,-120.5305939,"Califor","Pipilo_maculatus"
2019,"5880",0,35.1800607,-119.1639019,"Califor","Pipilo_maculatus"
2019,"5880",0,35.473722,-115.7029053,"Califor","Pipilo_maculatus"
2019,"5880",24,34.4663227,-120.0690309,"Califor","Pipilo_maculatus"
2019,"5880",0,33.9285177,-117.1214679,"Califor","Pipilo_maculatus"
2019,"5880",13,33.3988807,-116.8011859,"Califor","Pipilo_maculatus"
