V1,V2,V3
-81.4080267558528,32,6.13232564926147
-81.3411371237458,32,3.44232583045959
-81.2742474916388,32,1.61224460601807
-81.2073578595318,32,2.00224471092224
-81.1404682274247,32,2.88224458694458
-81.0735785953177,32,2.65224456787109
-81.0066889632107,32,0.732244610786438
-80.9397993311037,32,-0.597755372524261
-80.8729096989967,32,-0.967755377292633
-80.8060200668896,32,-4.61775541305542
-80.7391304347826,32,-10.9259643554688
-80.6722408026756,32,-14.6259641647339
-80.6053511705686,32,-15.3759641647339
-80.5384615384615,32,-17.3159637451172
-80.4715719063545,32,-18.0459651947021
-80.4046822742475,32,-18.6259651184082
-80.3377926421405,32,-21.8059635162354
-80.2709030100335,32,-24.9259643554688
-80.2040133779264,32,-23.930004119873
-80.1371237458194,32,-25.7600040435791
-80.0702341137124,32,-26.6400032043457
-80.0033444816054,32,-27.8300037384033
-79.9364548494983,32,-28.9400024414062
-79.8695652173913,32,-32.5000038146973
-79.8026755852843,32,-34.2200050354004
-79.7357859531773,32,-34.680004119873
-79.6688963210702,32,-42.9774894714355
-79.6020066889632,32,-46.1974906921387
-79.5351170568562,32,-47.177490234375
-79.4682274247492,32,-56.8274879455566
-79.4013377926421,32,-63.5274887084961
-79.3344481605351,32,-74.4374923706055
-79.2675585284281,32,-94.4874877929688
-79.2006688963211,32,-134.057495117188
-79.133779264214,32,-198.384994506836
-79.066889632107,32,-263.535003662109
-79,32,-313.804992675781
-99,31.9328358208955,476.429809570312
-98.933110367893,31.9328358208955,513.743591308594
-98.866220735786,31.9328358208955,531.523559570312
-98.7993311036789,31.9328358208955,497.083587646484
-98.7324414715719,31.9328358208955,488.91357421875
-98.6655518394649,31.9328358208955,443.873596191406
-98.5986622073579,31.9328358208955,407.133575439453
-98.5317725752508,31.9328358208955,378.523590087891
-98.4648829431438,31.9328358208955,351.643585205078
-98.3979933110368,31.9328358208955,369.05322265625
-98.3311036789298,31.9328358208955,378.663238525391
-98.2642140468227,31.9328358208955,372.593231201172
-98.1973244147157,31.9328358208955,396.563232421875
-98.1304347826087,31.9328358208955,371.263244628906
-98.0635451505017,31.9328358208955,347.753234863281
-97.9966555183946,31.9328358208955,340.933227539062
-97.9297658862876,31.9328358208955,358.903228759766
-97.8628762541806,31.9328358208955,337.241577148438
-97.7959866220736,31.9328358208955,315.411560058594
-97.7290969899665,31.9328358208955,300.531555175781
-97.6622073578595,31.9328358208955,246.051559448242
-97.5953177257525,31.9328358208955,266.501556396484
-97.5284280936455,31.9328358208955,242.371566772461
-97.4615384615385,31.9328358208955,194.271560668945
-97.3946488294314,31.9328358208955,163.791564941406
-97.3277591973244,31.9328358208955,176.263107299805
-97.2608695652174,31.9328358208955,171.643096923828
-97.1939799331104,31.9328358208955,173.173110961914
-97.1270903010033,31.9328358208955,189.68310546875
-97.0602006688963,31.9328358208955,194.523101806641
-96.9933110367893,31.9328358208955,168.913101196289
-96.9264214046823,31.9328358208955,153.663101196289
-96.8595317725753,31.9328358208955,146.833099365234
-96.7926421404682,31.9328358208955,159.387954711914
-96.7257525083612,31.9328358208955,140.647964477539
-96.6588628762542,31.9328358208955,128.867965698242
-96.5919732441472,31.9328358208955,126.837959289551
-96.5250836120401,31.9328358208955,123.857955932617
-96.4581939799331,31.9328358208955,116.687957763672
-96.3913043478261,31.9328358208955,109.117958068848
-96.3244147157191,31.9328358208955,113.647956848145
-96.257525083612,31.9328358208955,108.804328918457
-96.190635451505,31.9328358208955,97.1743240356445
-96.123745819398,31.9328358208955,89.7743225097656
-96.056856187291,31.9328358208955,76.3243255615234
-95.9899665551839,31.9328358208955,84.3843231201172
-95.9230769230769,31.9328358208955,98.3743286132812
-95.8561872909699,31.9328358208955,105.334327697754
-95.7892976588629,31.9328358208955,118.934326171875
-95.7224080267559,31.9328358208955,172.883758544922
-95.6555183946488,31.9328358208955,159.833770751953
-95.5886287625418,31.9328358208955,136.053756713867
-95.5217391304348,31.9328358208955,118.673759460449
-95.4548494983278,31.9328358208955,96.5837631225586
-95.3879598662207,31.9328358208955,132.603759765625
-95.3210702341137,31.9328358208955,148.893768310547
-95.2541806020067,31.9328358208955,156.43376159668
-95.1872909698997,31.9328358208955,112.708992004395
-95.1204013377926,31.9328358208955,95.598991394043
-95.0535117056856,31.9328358208955,102.228988647461
-94.9866220735786,31.9328358208955,95.0589904785156
-94.9197324414716,31.9328358208955,97.9589920043945
-94.8528428093645,31.9328358208955,128.438995361328
-94.7859531772575,31.9328358208955,132.278991699219
-94.7190635451505,31.9328358208955,128.818984985352
-94.6521739130435,31.9328358208955,159.49560546875
-94.5852842809364,31.9328358208955,139.015594482422
-94.5183946488294,31.9328358208955,110.365600585938
-94.4515050167224,31.9328358208955,116.355598449707
-94.3846153846154,31.9328358208955,103.965599060059
-94.3177257525084,31.9328358208955,91.605598449707
-94.2508361204013,31.9328358208955,85.5555953979492
-94.1839464882943,31.9328358208955,80.3855972290039
-94.1170568561873,31.9328358208955,76.3591156005859
-94.0501672240803,31.9328358208955,79.8291168212891
-93.9832775919732,31.9328358208955,61.4091186523438
-93.9163879598662,31.9328358208955,58.3291168212891
-93.8494983277592,31.9328358208955,75.4891204833984
-93.7826086956522,31.9328358208955,81.9891204833984
-93.7157190635452,31.9328358208955,89.8291168212891
-93.6488294314381,31.9328358208955,81.6891174316406
-93.5819397993311,31.9328358208955,90.3295593261719
-93.5150501672241,31.9328358208955,64.5795593261719
-93.4481605351171,31.9328358208955,56.1595611572266
-93.38127090301,31.9328358208955,46.9395637512207
-93.314381270903,31.9328358208955,37.3895606994629
-93.247491638796,31.9328358208955,38.169563293457
-93.180602006689,31.9328358208955,39.9295616149902
-93.1137123745819,31.9328358208955,40.4395637512207
-93.0468227424749,31.9328358208955,37.5662078857422
-92.9799331103679,31.9328358208955,45.2662086486816
-92.9130434782609,31.9328358208955,37.4762077331543
-92.8461538461538,31.9328358208955,66.3862075805664
-92.7792642140468,31.9328358208955,73.1862106323242
-92.7123745819398,31.9328358208955,52.4762077331543
-92.6454849498328,31.9328358208955,38.5762100219727
-92.5785953177258,31.9328358208955,31.996208190918
-92.5117056856187,31.9328358208955,33.3190460205078
-92.4448160535117,31.9328358208955,40.3090438842773
-92.3779264214047,31.9328358208955,34.8090438842773
-92.3110367892977,31.9328358208955,28.9890441894531
-92.2441471571906,31.9328358208955,40.6090431213379
-92.1772575250836,31.9328358208955,48.889045715332
-92.1103678929766,31.9328358208955,56.1590461730957
-92.0434782608696,31.9328358208955,68.5690460205078
-91.9765886287625,31.9328358208955,50.7148208618164
-91.9096989966555,31.9328358208955,23.0348205566406
-91.8428093645485,31.9328358208955,14.7948207855225
-91.7759197324415,31.9328358208955,18.9348201751709
-91.7090301003344,31.9328358208955,20.7248210906982
-91.6421404682274,31.9328358208955,18.324821472168
-91.5752508361204,31.9328358208955,17.4348201751709
-91.5083612040134,31.9328358208955,18.3048210144043
-91.4414715719064,31.9328358208955,19.4468593597412
-91.3745819397993,31.9328358208955,19.6868591308594
-91.3076923076923,31.9328358208955,19.9768600463867
-91.2408026755853,31.9328358208955,20.3668594360352
-91.1739130434783,31.9328358208955,51.0868606567383
-91.1070234113712,31.9328358208955,64.5568618774414
-91.0401337792642,31.9328358208955,72.4668579101562
-90.9732441471572,31.9328358208955,51.1768608093262
-90.9063545150502,31.9328358208955,45.8582572937012
-90.8394648829431,31.9328358208955,51.3082580566406
-90.7725752508361,31.9328358208955,63.4182586669922
-90.7056856187291,31.9328358208955,92.5582580566406
-90.6387959866221,31.9328358208955,82.0282592773438
-90.5719063545151,31.9328358208955,88.1082611083984
-90.505016722408,31.9328358208955,85.0682601928711
-90.438127090301,31.9328358208955,118.918258666992
-90.371237458194,31.9328358208955,129.068740844727
-90.304347826087,31.9328358208955,114.938743591309
-90.2374581939799,31.9328358208955,103.748741149902
-90.1705685618729,31.9328358208955,75.9787445068359
-90.1036789297659,31.9328358208955,89.5887451171875
-90.0367892976589,31.9328358208955,88.7287445068359
-89.9698996655518,31.9328358208955,91.6887435913086
-89.9030100334448,31.9328358208955,116.53874206543
-89.8361204013378,31.9328358208955,133.722991943359
-89.7692307692308,31.9328358208955,144.623001098633
-89.7023411371237,31.9328358208955,128.90299987793
-89.6354515050167,31.9328358208955,122.24299621582
-89.5685618729097,31.9328358208955,104.782997131348
-89.5016722408027,31.9328358208955,118.74299621582
-89.4347826086957,31.9328358208955,93.1029968261719
-89.3678929765886,31.9328358208955,129.093002319336
-89.3010033444816,31.9328358208955,114.662452697754
-89.2341137123746,31.9328358208955,109.34245300293
-89.1672240802676,31.9328358208955,99.6724548339844
-89.1003344481605,31.9328358208955,102.072456359863
-89.0334448160535,31.9328358208955,110.832450866699
-88.9665551839465,31.9328358208955,115.802452087402
-88.8996655518395,31.9328358208955,122.60245513916
-88.8327759197324,31.9328358208955,89.9924545288086
-88.7658862876254,31.9328358208955,70.5219039916992
-88.6989966555184,31.9328358208955,61.8819007873535
-88.6321070234114,31.9328358208955,85.0018997192383
-88.5652173913043,31.9328358208955,86.4119033813477
-88.4983277591973,31.9328358208955,75.2319030761719
-88.4314381270903,31.9328358208955,64.5619049072266
-88.3645484949833,31.9328358208955,45.6019020080566
-88.2976588628763,31.9328358208955,40.6919021606445
-88.2307692307692,31.9328358208955,49.0597953796387
-88.1638795986622,31.9328358208955,41.5897979736328
-88.0969899665552,31.9328358208955,39.3597984313965
-88.0301003344482,31.9328358208955,64.6697998046875
-87.9632107023411,31.9328358208955,53.2597961425781
-87.8963210702341,31.9328358208955,71.3897933959961
-87.8294314381271,31.9328358208955,90.5697937011719
-87.7625418060201,31.9328358208955,111.199798583984
-87.695652173913,31.9328358208955,100.230751037598
-87.628762541806,31.9328358208955,64.1907501220703
-87.561872909699,31.9328358208955,35.7407531738281
-87.494983277592,31.9328358208955,25.7907524108887
-87.4280936454849,31.9328358208955,29.0107517242432
-87.3612040133779,31.9328358208955,44.9907531738281
-87.2943143812709,31.9328358208955,67.6607513427734
-87.2274247491639,31.9328358208955,91.3107528686523
-87.1605351170569,31.9328358208955,80.7194213867188
-87.0936454849498,31.9328358208955,87.3794250488281
-87.0267558528428,31.9328358208955,72.8894271850586
-86.9598662207358,31.9328358208955,73.3994216918945
-86.8929765886288,31.9328358208955,92.9194259643555
-86.8260869565217,31.9328358208955,114.519424438477
-86.7591973244147,31.9328358208955,110.379425048828
-86.6923076923077,31.9328358208955,122.23942565918
-86.6254180602007,31.9328358208955,136.658264160156
-86.5585284280937,31.9328358208955,135.738250732422
-86.4916387959866,31.9328358208955,119.318260192871
-86.4247491638796,31.9328358208955,129.568252563477
-86.3578595317726,31.9328358208955,133.548263549805
-86.2909698996656,31.9328358208955,147.118255615234
-86.2240802675585,31.9328358208955,121.938255310059
-86.1571906354515,31.9328358208955,118.918258666992
-86.0903010033445,31.9328358208955,140.235717773438
-86.0234113712375,31.9328358208955,132.835708618164
-85.9565217391304,31.9328358208955,125.795707702637
-85.8896321070234,31.9328358208955,123.175712585449
-85.8227424749164,31.9328358208955,144.52571105957
-85.7558528428094,31.9328358208955,142.845718383789
-85.6889632107023,31.9328358208955,132.085708618164
-85.6220735785953,31.9328358208955,127.505714416504
-85.5551839464883,31.9328358208955,144.841293334961
-85.4882943143813,31.9328358208955,154.451293945312
-85.4214046822742,31.9328358208955,155.961303710938
-85.3545150501672,31.9328358208955,124.301300048828
-85.2876254180602,31.9328358208955,103.401298522949
-85.2207357859532,31.9328358208955,97.3512954711914
-85.1538461538462,31.9328358208955,87.451301574707
-85.0869565217391,31.9328358208955,76.6212997436523
-85.0200668896321,31.9328358208955,122.900665283203
-84.9531772575251,31.9328358208955,109.9306640625
-84.8862876254181,31.9328358208955,122.990661621094
-84.819397993311,31.9328358208955,111.590660095215
-84.752508361204,31.9328358208955,136.350662231445
-84.685618729097,31.9328358208955,147.530654907227
-84.61872909699,31.9328358208955,134.160659790039
-84.5518394648829,31.9328358208955,135.210662841797
-84.4849498327759,31.9328358208955,131.142349243164
-84.4180602006689,31.9328358208955,113.062355041504
-84.3511705685619,31.9328358208955,96.4323501586914
-84.2842809364548,31.9328358208955,95.6323547363281
-84.2173913043478,31.9328358208955,93.9723510742188
-84.1505016722408,31.9328358208955,90.4523544311523
-84.0836120401338,31.9328358208955,98.2623519897461
-84.0167224080268,31.9328358208955,87.2623519897461
-83.9498327759197,31.9328358208955,84.2562255859375
-83.8829431438127,31.9328358208955,80.8762283325195
-83.8160535117057,31.9328358208955,88.266227722168
-83.7491638795987,31.9328358208955,104.796226501465
-83.6822742474916,31.9328358208955,125.306228637695
-83.6153846153846,31.9328358208955,121.476226806641
-83.5484949832776,31.9328358208955,115.486221313477
-83.4816053511706,31.9328358208955,105.836227416992
-83.4147157190636,31.9328358208955,108.023017883301
-83.3478260869565,31.9328358208955,82.2630157470703
-83.2809364548495,31.9328358208955,71.1930160522461
-83.2140468227425,31.9328358208955,60.9330177307129
-83.1471571906355,31.9328358208955,57.5830154418945
-83.0802675585284,31.9328358208955,83.8230133056641
-83.0133779264214,31.9328358208955,79.3730163574219
-82.9464882943144,31.9328358208955,67.9630126953125
-82.8795986622074,31.9328358208955,62.6528778076172
-82.8127090301003,31.9328358208955,60.5528755187988
-82.7458193979933,31.9328358208955,49.9228782653809
-82.6789297658863,31.9328358208955,42.3428764343262
-82.6120401337793,31.9328358208955,56.2428779602051
-82.5451505016722,31.9328358208955,59.4528770446777
-82.4782608695652,31.9328358208955,62.2028770446777
-82.4113712374582,31.9328358208955,55.022876739502
-82.3444816053512,31.9328358208955,53.1177177429199
-82.2775919732441,31.9328358208955,43.9577178955078
-82.2107023411371,31.9328358208955,32.3777198791504
-82.1438127090301,31.9328358208955,27.9277191162109
-82.0769230769231,31.9328358208955,21.1677188873291
-82.0100334448161,31.9328358208955,25.1077194213867
-81.943143812709,31.9328358208955,35.337718963623
-81.876254180602,31.9328358208955,39.8677177429199
-81.809364548495,31.9328358208955,35.9923248291016
-81.742474916388,31.9328358208955,26.0523262023926
-81.6755852842809,31.9328358208955,19.7623252868652
-81.6086956521739,31.9328358208955,19.2223262786865
-81.5418060200669,31.9328358208955,15.5123262405396
-81.4749163879599,31.9328358208955,6.81232595443726
-81.4080267558528,31.9328358208955,5.94232559204102
-81.3411371237458,31.9328358208955,4.08232593536377
-81.2742474916388,31.9328358208955,4.11224460601807
-81.2073578595318,31.9328358208955,0.792244613170624
-81.1404682274247,31.9328358208955,-0.367755383253098
-81.0735785953177,31.9328358208955,-0.987755417823792
-81.0066889632107,31.9328358208955,0.112244606018066
-80.9397993311037,31.9328358208955,-1.47775542736053
-80.8729096989967,31.9328358208955,-5.42775535583496
-80.8060200668896,31.9328358208955,-11.8877553939819
-80.7391304347826,31.9328358208955,-13.6959648132324
-80.6722408026756,31.9328358208955,-14.5459642410278
-80.6053511705686,31.9328358208955,-15.7359647750854
-80.5384615384615,31.9328358208955,-16.7759647369385
-80.4715719063545,31.9328358208955,-18.075963973999
-80.4046822742475,31.9328358208955,-19.8859634399414
-80.3377926421405,31.9328358208955,-21.9259643554688
-80.2709030100335,31.9328358208955,-24.5659637451172
-80.2040133779264,31.9328358208955,-25.1300029754639
-80.1371237458194,31.9328358208955,-25.3500022888184
-80.0702341137124,31.9328358208955,-27.2800025939941
-80.0033444816054,31.9328358208955,-31.3000030517578
-79.9364548494983,31.9328358208955,-33.0400047302246
-79.8695652173913,31.9328358208955,-35.4100036621094
-79.8026755852843,31.9328358208955,-37.0700035095215
-79.7357859531773,31.9328358208955,-37.8900032043457
-79.6688963210702,31.9328358208955,-46.0474891662598
-79.6020066889632,31.9328358208955,-47.5574913024902
-79.5351170568562,31.9328358208955,-55.6074905395508
-79.4682274247492,31.9328358208955,-65.8774871826172
-79.4013377926421,31.9328358208955,-71.6174926757812
-79.3344481605351,31.9328358208955,-90.3374862670898
-79.2675585284281,31.9328358208955,-125.547492980957
-79.2006688963211,31.9328358208955,-192.317489624023
-79.133779264214,31.9328358208955,-251.565002441406
-79.066889632107,31.9328358208955,-382.065002441406
-79,31.9328358208955,-412.924987792969
-99,31.865671641791,437.569610595703
-98.933110367893,31.865671641791,456.75
-98.866220735786,31.865671641791,508.619995117188
-98.7993311036789,31.865671641791,515.969970703125
-98.7324414715719,31.865671641791,520.989990234375
-98.6655518394649,31.865671641791,467.959991455078
-98.5986622073579,31.865671641791,436.819976806641
-98.5317725752508,31.865671641791,404.739990234375
-98.4648829431438,31.865671641791,365.049987792969
-98.3979933110368,31.865671641791,355.638702392578
-98.3311036789298,31.865671641791,349.058715820312
-98.2642140468227,31.865671641791,333.298706054688
-98.1973244147157,31.865671641791,356.298706054688
-98.1304347826087,31.865671641791,354.388702392578
-98.0635451505017,31.865671641791,353.098693847656
-97.9966555183946,31.865671641791,363.078704833984
-97.9297658862876,31.865671641791,338.078704833984
-97.8628762541806,31.865671641791,324.232025146484
-97.7959866220736,31.865671641791,282.172027587891
-97.7290969899665,31.865671641791,270.232025146484
-97.6622073578595,31.865671641791,238.972015380859
-97.5953177257525,31.865671641791,243.792022705078
-97.5284280936455,31.865671641791,250.872024536133
-97.4615384615385,31.865671641791,218.432022094727
-97.3946488294314,31.865671641791,177.132019042969
-97.3277591973244,31.865671641791,154.066711425781
-97.2608695652174,31.865671641791,162.986709594727
-97.1939799331104,31.865671641791,162.426712036133
-97.1270903010033,31.865671641791,180.076705932617
-97.0602006688963,31.865671641791,177.626708984375
-96.9933110367893,31.865671641791,168.606704711914
-96.9264214046823,31.865671641791,177.396713256836
-96.8595317725753,31.865671641791,178.476715087891
-96.7926421404682,31.865671641791,168.995346069336
-96.7257525083612,31.865671641791,150.915344238281
-96.6588628762542,31.865671641791,140.05534362793
-96.5919732441472,31.865671641791,127.355354309082
-96.5250836120401,31.865671641791,143.415344238281
-96.4581939799331,31.865671641791,127.755348205566
-96.3913043478261,31.865671641791,112.845352172852
-96.3244147157191,31.865671641791,111.375350952148
-96.257525083612,31.865671641791,108.374755859375
-96.190635451505,31.865671641791,108.03475189209
-96.123745819398,31.865671641791,108.554756164551
-96.056856187291,31.865671641791,88.0247573852539
-95.9899665551839,31.865671641791,76.5147552490234
-95.9230769230769,31.865671641791,80.9447555541992
